id,name,stateId
2241,Hartl,2059
2242,Hartmannsdorf,2059
2246,Hatzendorf,2059
2250,Haus,2059
2251,Haus im Ennstal,2059
2255,Hausmannstätten,2059
2262,Heiligenkreuz am Waasen,2059
2264,Heimschuh,2059
2268,Hengsberg,2059
2277,Hetzendorf,2059
2279,Hieflau,2059
2284,Hinterberg,2059
2291,Hirnsdorf,2059
2296,Hitzendorf,2059
2301,Hochtregist,2059
2337,Höf,2059
2307,Hof bei Straden,2059
2311,Hofstätten an der Raab,2059
2313,Hohenau an der Raab,2059
2318,Hohentauern,2059
2322,Hollenegg,2059
2341,Hönigsberg,2059
2352,Ilz,2059
2357,Innere Stadt,2059
2365,Irdning,2059
2371,Jagerberg,2059
2373,Jakomini,2059
2380,Johnsbach,2059
2382,Judenburg,2059
2383,Judendorf,2059
2385,Kaibing,2059
2386,Kainach bei Voitsberg,2059
2387,Kainbach,2059
2388,Kaindorf,2059
2389,Kaindorf an der Sulm,2059
2391,Kalsdorf bei Graz,2059
2395,Kalwang,2059
2396,Kammern im Liesingtal,2059
2397,Kapellen,2059
2399,Kapfenberg,2059
2400,Kapfenstein,2059
2423,Kindberg,2059
2425,Kirchbach in Steiermark,2059
2430,Kirchberg an der Raab,2059
2436,Kirchenviertel,2059
2444,Kitzeck im Sausal,2059
2455,Kleinlobming,2059
2457,Kleinsöding,2059
2458,Kleinsölk,2059
2463,Klöch,2059
2461,Kloster,2059
2465,Knittelfeld,2059
2466,Kobenz,2059
2508,Köflach,2059
2470,Kohlberg,2059
2471,Kohlschwarz,2059
2478,Krakaudorf,2059
2479,Krakauhintermühlen,2059
2480,Krakauschatten,2059
2482,Kraubath an der Mur,2059
2488,Krieglach,2059
2493,Krottendorf,2059
2494,Krottendorf bei Ligist,2059
2498,Krumegg,2059
2501,Krusdorf,2059
2505,Kulm am Zirbitz,2059
2506,Kumberg,2059
2522,Labuch,2059
2527,Lafnitz,2059
2532,Landl,2059
2534,Lang,2059
2536,Langegg bei Graz,2059
2543,Langenwang,2059
2547,Lannach,2059
2552,Lassnitzhöhe,2059
2564,Leibnitz,2059
2566,Leitendorf,2059
2567,Leitersdorf im Raabtal,2059
2569,Leitring,2059
2573,Lend,2059
2578,Leoben,2059
2589,Leutschach,2059
2593,Liebenau,2059
2595,Lieboch,2059
2597,Liesingtal,2059
2598,Liezen,2059
2599,Ligist,2059
2624,Lödersdorf,2059
2612,Loipersdorf bei Fürstenfeld,2059
2625,Maierdorf,2059
2643,Maria Lankowitz,2059
2652,Mariahof,2059
2657,Mariatrost,2059
2658,Mariazell,2059
2680,Mautern in Steiermark,2059
2689,Mellach,2059
2691,Merkendorf,2059
2693,Mettersdorf am Saßbach,2059
2694,Michaelerberg,2059
2710,Mitterdorf an der Raab,2059
2711,Mitterdorf im Mürztal,2059
2714,Mitterlabill,2059
2717,Mitterndorf im Steirischen Salzkammergut,2059
2721,Modriach,2059
2747,Mönichwald,2059
2728,Mooskirchen,2059
2729,Mortantsch,2059
2757,Mühldorf bei Feldbach,2059
2758,Mühlen,2059
2735,Murau,2059
2736,Mureck,2059
2765,Mürzhofen,2059
2766,Mürzsteg,2059
2767,Mürzzuschlag,2059
2769,Naas,2059
2780,Nestelbach bei Graz,2059
2781,Nestelbach im Ilztal,2059
2786,Neuberg an der Mürz,2059
2788,Neudau,2059
2808,Neumarkt in Steiermark,2059
2817,Neutillmitsch,2059
2833,Niederöblarn,2059
2829,Niederschöckl,2059
2832,Niederwölz,2059
2835,Niklasdorf,2059
2837,Nitscha,2059
2842,Obdach,2059
2844,Oberaich,2059
2847,Oberdorf am Hochegg,2059
2851,Oberhaag,2059
2857,Oberkurzheim,2059
2870,Oberpremstätten,2059
2872,Oberrettenbach,2059
2876,Oberstorcha,2059
2880,Obervogau,2059
2885,Oberweg,2059
2887,Oberwölz Stadt,2059
2888,Oberzeiring,2059
3897,Öblarn,2059
2900,Oppenberg,2059
2903,Ortgraben,2059
2908,Osterwitz,2059
2917,Pack,2059
2918,Paldau,2059
2919,Palfau,2059
2925,Parschlug,2059
2927,Passail,2059
2933,Peggau,2059
2936,Perchau am Sattel,2059
2939,Perlsdorf,2059
2941,Pernegg an der Mur,2059
2945,Pertlstein,2059
2962,Piberegg,2059
2965,Pichling bei Köflach,2059
2971,Pinggau,2059
2974,Pirching am Traubenberg,2059
2976,Pirka,2059
2977,Pischelsdorf in der Steiermark,2059
2978,Pistorf,2059
2979,Pitschgau,2059
2993,Politischer Bezirk Bruck-Mürzzuschlag,2059
2994,Politischer Bezirk Deutschlandsberg,2059
3002,Politischer Bezirk Graz-Umgebung,2059
3007,Politischer Bezirk Hartberg-Fürstenfeld,2059
3021,Politischer Bezirk Leibnitz,2059
3022,Politischer Bezirk Leoben,2059
3024,Politischer Bezirk Liezen,2059
3030,Politischer Bezirk Murau,2059
3031,Politischer Bezirk Murtal,2059
3050,Politischer Bezirk Südoststeiermark,2059
3055,Politischer Bezirk Voitsberg,2059
3059,Politischer Bezirk Weiz,2059
3105,Pöllau,2059
3106,Pöllauberg,2059
3107,Pöls,2059
3065,Poppendorf,2059
3076,Preding,2059
3084,Proleb,2059
3086,Pruggern,2059
3089,Puch bei Weiz,2059
3097,Puntigam,2059
3101,Pusterwald,2059
3114,Raaba,2059
3115,Raabau,2059
3121,Rabenwald,2059
3122,Rachau,2059
3128,Ragnitz,2059
3134,Ramsau am Dachstein,2059
3139,Raning,2059
3143,Ranten,2059
3145,Rassach,2059
3147,Ratsch an der Weinstraße,2059
3148,Ratschendorf,2059
3149,Ratten,2059
3164,Reichendorf,2059
3168,Reifling,2059
3179,Rettenegg,2059
3182,Retznei,2059
3192,Riegersburg,2059
3193,Ries,2059
3203,Rohrbach an der Lafnitz,2059
3212,Rosental an der Kainach,2059
3226,Röthelstein,2059
3214,Rottenmann,2059
3232,Salla,2059
3243,Sankt Anna am Aigen,2059
3245,Sankt Bartholomä,2059
3246,Sankt Blasen,2059
3250,Sankt Gallen,2059
3257,Sankt Georgen an der Stiefing,2059
3260,Sankt Georgen ob Judenburg,2059
3261,Sankt Georgen ob Murau,2059
3264,Sankt Ilgen,2059
3265,Sankt Jakob im Walde,2059
3266,Sankt Jakob-Breitenau,2059
3267,Sankt Johann am Tauern,2059
3268,Sankt Johann bei Herberstein,2059
3270,Sankt Johann im Saggautal,2059
3272,Sankt Johann in der Haide,2059
3273,Sankt Josef (Weststeiermark),2059
3274,Sankt Katharein an der Laming,2059
3275,Sankt Kathrein am Hauenstein,2059
3276,Sankt Kathrein am Offenegg,2059
3277,Sankt Lambrecht,2059
3280,Sankt Leonhard,2059
3284,Sankt Lorenzen am Wechsel,2059
3285,Sankt Lorenzen bei Knittelfeld,2059
3286,Sankt Lorenzen bei Scheifling,2059
3287,Sankt Lorenzen im Mürztal,2059
3289,Sankt Marein bei Graz,2059
3290,Sankt Marein bei Knittelfeld,2059
3291,Sankt Marein bei Neumarkt,2059
3292,Sankt Marein im Mürztal,2059
3294,Sankt Margarethen an der Raab,2059
3296,Sankt Margarethen bei Knittelfeld,2059
3300,Sankt Martin,2059
3303,Sankt Martin am Grimming,2059
3308,Sankt Martin im Sulmtal,2059
3311,Sankt Michael in Obersteiermark,2059
3312,Sankt Nikolai im Sausal,2059
3313,Sankt Nikolai im Sölktal,2059
3314,Sankt Nikolai ob Draßling,2059
3316,Sankt Oswald bei Plankenwarth,2059
3317,Sankt Oswald ob Eibiswald,2059
3321,Sankt Peter,2059
3323,Sankt Peter am Kammersberg,2059
3324,Sankt Peter am Ottersbach,2059
3325,Sankt Peter im Sulmtal,2059
3327,Sankt Peter ob Judenburg,2059
3328,Sankt Peter-Freienstein,2059
3331,Sankt Radegund bei Graz,2059
3333,Sankt Ruprecht an der Raab,2059
3335,Sankt Stefan im Rosental,2059
3336,Sankt Stefan ob Leoben,2059
3337,Sankt Stefan ob Stainz,2059
3339,Sankt Ulrich am Waasen,2059
3342,Sankt Veit am Vogau,2059
3352,Schachen bei Vorau,2059
3412,Schäffern,2059
3367,Scheifling,2059
3371,Schladming,2059
3415,Schöder,2059
3389,Schrems bei Frohnleiten,2059
3393,Schwanberg,2059
3399,Schwarzau im Schwarzautal,2059
3425,Sebersdorf,2059
3426,Seckau,2059
3436,Seggauberg,2059
3438,Seiersberg,2059
3442,Selzthal,2059
3444,Semriach,2059
3450,Siegersdorf bei Herberstein,2059
3462,Sinabelkirchen,2059
3466,Soboth,2059
3564,Söchau,2059
3565,Södingberg,2059
3473,Spatenhof,2059
3474,Spielberg bei Knittelfeld,2059
3475,Spielfeld,2059
3478,Spital am Semmering,2059
3488,Stadl an der Mur,2059
3493,Stainach,2059
3494,Stainz,2059
3495,Stainz bei Straden,2059
3498,Stallhof,2059
3499,Stallhofen,2059
3500,Stambach,2059
3505,Stattegg,2059
3510,Stein,2059
3522,Stenzengreith,2059
3531,Stiwoll,2059
3537,Straden,2059
3538,Strallegg,2059
3547,Straß in Steiermark,2059
3542,Strassengel,2059
3549,Straßgang,2059
3555,Stubenberg,2059
3556,Studenzen,2059
3563,Sulztal an der Weinstraße,2059
3576,Tauplitz,2059
3585,Teufenbach,2059
3586,Thal,2059
3596,Thörl,2059
3600,Tieschen,2059
3601,Tillmitsch,2059
3602,Tillmitsch Links der Laßnitz,2059
3606,Traboch,2059
3608,Trahütten,2059
3617,Trautmannsdorf in Oststeiermark,2059
3619,Treglwang,2059
3622,Trieben,2059
3623,Triebendorf,2059
3626,Trofaiach,2059
3628,Trössing,2059
3635,Turnau,2059
3899,Übelbach,2059
3901,Übersbach,2059
3645,Ungerdorf,2059
3647,Unterauersbach,2059
3648,Unterbergla,2059
3651,Unterfladnitz,2059
3655,Unterlamm,2059
3659,Unterpremstätten,2059
3667,Utschtal,2059
3673,Vasoldsberg,2059
3674,Veitsch,2059
3693,Vogau,2059
3694,Voitsberg,2059
3698,Vorau,2059
3701,Vordernberg,2059
3710,Wagna,2059
3712,Wagnitz,2059
3725,Wald am Schoberpaß,2059
3742,Waltendorf,2059
3745,Wartberg,2059
3766,Weinburg am Saßbach,2059
3781,Weißenbach bei Liezen,2059
3784,Weißkirchen in Steiermark,2059
3780,Weiz,2059
3795,Werndorf,2059
3796,Wernersdorf,2059
3799,Wettmannstätten,2059
3800,Wetzelsdorf,2059
3807,Wies,2059
3813,Wildalpen,2059
3815,Wildon,2059
3834,Winklern bei Oberwölz,2059
3843,Wolfsberg im Schwarzautal,2059
3858,Wörschach,2059
3860,Wörth an der Lafnitz,2059
3852,Wundschuh,2059
3881,Zeltweg,2059
3882,Zerlach,2059
3883,Zettling,2059
3884,Zeutschach,2059
1600,Abfaltersbach,2064
1601,Absam,2064
1607,Achenkirch,2064
1620,Ainet,2064
1625,Aldrans,2064
1634,Alpbach,2064
1652,Amlach,2064
1653,Ampass,2064
1655,Amras,2064
1662,Angath,2064
1665,Angerberg,2064
1669,Anras,2064
1683,Arzl,2064
1684,Arzl im Pitztal,2064
1687,Aschau,2064
1688,Aschau im Zillertal,2064
1709,Aurach,2064
1713,Außervillgraten,2064
1714,Axams,2064
1727,Bad Häring,2064
1748,Barwies,2064
1751,Baumkirchen,2064
1766,Berwang,2064
1769,Biberwier,2064
1770,Bichlbach,2064
1774,Birgitz,2064
1791,Brandenberg,2064
1797,Breitenbach am Inn,2064
1802,Breitenwang,2064
1804,Brixen im Thale,2064
1805,Brixlegg,2064
1807,Bruck am Ziller,2064
1817,Buch in Tirol,2064
1831,Debant,2064
1872,Dölsach,2064
1880,Ebbs,2064
1881,Eben am Achensee,2064
1913,Ehenbichl,2064
1915,Ehrwald,2064
1928,Elbigenalp,2064
1930,Ellbögen,2064
1931,Ellmau,2064
1932,Elmen,2064
1937,Endach,2064
1946,Erl,2064
1951,Erpfendorf,2064
1979,Fendels,2064
1984,Fieberbrunn,2064
1985,Fiecht,2064
1987,Finkenberg,2064
1993,Fiss,2064
1998,Flaurling,2064
1999,Fliess,2064
2000,Flirsch,2064
2004,Forchach,2064
2025,Fritzens,2064
2034,Fügen,2064
2035,Fügenberg,2064
2028,Fulpmes,2064
2050,Gallzein,2064
2051,Galtür,2064
2076,Gerlos,2064
2077,Gerlosberg,2064
2096,Gnadenwald,2064
2101,Going,2064
2194,Götzens,2064
2116,Gramais,2064
2164,Grän,2064
2132,Gries am Brenner,2064
2133,Gries im Sellrain,2064
2137,Grins,2064
2138,Grinzens,2064
2170,Gschnitz,2064
2215,Haiming,2064
2220,Hainzenberg,2064
2224,Hall in Tirol,2064
2237,Hart im Zillertal,2064
2335,Häselgehr,2064
2245,Hatting,2064
2265,Heinfels,2064
2266,Heiterwang,2064
2289,Hippach,2064
2298,Hochfilzen,2064
2338,Höfen,2064
2326,Holzgau,2064
2328,Hopfgarten im Brixental,2064
2329,Hopfgarten in Defereggen,2064
2345,Hötting,2064
2350,Igls,2064
2353,Imst,2064
2354,Imsterberg,2064
2359,Innervillgraten,2064
2360,Innsbruck,2064
2361,Innsbruck Stadt,2064
2364,Inzing,2064
2368,Ischgl,2064
2369,Itter,2064
2376,Jenbach,2064
2378,Jerzens,2064
2379,Jochberg,2064
2384,Jungholz,2064
2393,Kaltenbach,2064
2401,Kapfing,2064
2403,Kappl,2064
2406,Karres,2064
2407,Karrösten,2064
2408,Kartitsch,2064
2413,Kauns,2064
2417,Kematen in Tirol,2064
2431,Kirchberg in Tirol,2064
2433,Kirchbichl,2064
2435,Kirchdorf in Tirol,2064
2443,Kitzbühel,2064
2472,Kolsass,2064
2473,Kolsassberg,2064
2512,Kössen,2064
2481,Kramsach,2064
2503,Kufstein,2064
2507,Kundl,2064
2526,Ladis,2064
2530,Landeck,2064
2623,Längenfeld,2064
2548,Lans,2064
2557,Lavant,2064
2560,Lechaschau,2064
2565,Leisach,2064
2587,Lermoos,2064
2588,Leutasch,2064
2596,Lienz,2064
2655,Mariastein,2064
2656,Mariatal,2064
2667,Matrei am Brenner,2064
2668,Matrei in Osttirol,2064
2677,Maurach,2064
2682,Mayrhofen,2064
2683,Medraz,2064
2699,Mieders,2064
2700,Mieming,2064
2703,Mils bei Imst,2064
2704,Mils bei Solbad Hall,2064
2715,Mitterndorf,2064
2750,Mötz,2064
2751,Mühlau,2064
2753,Mühlbachl,2064
2762,Münster,2064
2737,Musau,2064
2738,Mutters,2064
2770,Namlos,2064
2771,Nassereith,2064
2773,Natters,2064
2774,Nauders,2064
2779,Nesselwängle,2064
2815,Neustift im Stubaital,2064
2821,Niederau,2064
2822,Niederbreitenbach,2064
2826,Niederndorf,2064
2836,Nikolsdorf,2064
2846,Oberau,2064
2856,Oberhofen im Inntal,2064
2858,Oberlienz,2064
2860,Obermieming,2064
2861,Obernberg am Brenner,2064
2866,Oberndorf in Tirol,2064
2869,Oberperfuss,2064
2877,Obertilliach,2064
2889,Obsteig,2064
2893,Oetz,2064
3898,Ötztal-Bahnhof,2064
2929,Patsch,2064
2949,Pettnau,2064
2950,Pettneu,2064
2953,Pfaffenhofen,2064
2958,Pflach,2064
2959,Pfons,2064
2960,Pfunds,2064
2961,Pians,2064
2969,Pill,2064
3011,Politischer Bezirk Imst,2064
3012,Politischer Bezirk Innsbruck Land,2064
3015,Politischer Bezirk Kitzbühel,2064
3019,Politischer Bezirk Kufstein,2064
3020,Politischer Bezirk Landeck,2064
3023,Politischer Bezirk Lienz,2064
3038,Politischer Bezirk Reutte,2064
3046,Politischer Bezirk Schwaz,2064
3064,Polling in Tirol,2064
3072,Pradl,2064
3087,Prutz,2064
3124,Radfeld,2064
3135,Ramsau im Zillertal,2064
3138,Ranggen,2064
3150,Rattenberg,2064
3175,Reith bei Kitzbühel,2064
3176,Reith bei Seefeld,2064
3177,Reith im Alpbachtal,2064
3180,Rettenschöss,2064
3184,Reutte,2064
3186,Ried im Oberinntal,2064
3188,Ried im Zillertal,2064
3194,Rietz,2064
3196,Rinn,2064
3206,Rohrberg,2064
3209,Roppen,2064
3218,Rum,2064
3271,Sankt Johann in Tirol,2064
3338,Sankt Ulrich am Pillersee,2064
3346,Sankt Veit in Defereggen,2064
3351,Sautens,2064
3360,Scharnitz,2064
3363,Schattwald,2064
3365,Scheffau am Wilden Kaiser,2064
3372,Schlaiten,2064
3379,Schlitters,2064
3418,Schönberg im Stubaital,2064
3422,Schönwies,2064
3404,Schwaz,2064
3408,Schwendau,2064
3409,Schwendt,2064
3411,Schwoich,2064
3427,See,2064
3431,Seefeld in Tirol,2064
3441,Sellrain,2064
3446,Serfaus,2064
3459,Sillian,2064
3460,Silz,2064
3463,Sistrans,2064
3566,Sölden,2064
3567,Söll,2064
3482,St Anton am Arlberg,2064
3501,Stams,2064
3502,Stans,2064
3503,Stanz bei Landeck,2064
3504,Stanzach,2064
3508,Steeg,2064
3513,Steinach am Brenner,2064
3540,Strass im Zillertal,2064
3541,Strassen,2064
3552,Strengen,2064
3558,Stumm,2064
3559,Stummerberg,2064
3571,Tannheim,2064
3572,Tarrenz,2064
3580,Telfes im Stubai,2064
3581,Telfs,2064
3582,Terfens,2064
3589,Thaur,2064
3595,Thurn,2064
3604,Tobadill,2064
3624,Trins,2064
3625,Tristach,2064
3632,Tulfes,2064
3636,Tux,2064
3639,Uderns,2064
3643,Umhausen,2064
3656,Unterlangkampfen,2064
3658,Unterperfuss,2064
3663,Untertilliach,2064
3671,Vals,2064
3690,Vils,2064
3691,Virgen,2064
3695,Volders,2064
3696,Voldöpp,2064
3708,Völs,2064
3697,Vomp,2064
3700,Vorderhornbach,2064
3702,Vorderthiersee,2064
3720,Waidring,2064
3724,Walchsee,2064
3853,Wängle,2064
3751,Wattenberg,2064
3752,Wattens,2064
3753,Weer,2064
3754,Weerberg,2064
3770,Weissach,2064
3771,Weissenbach am Lech,2064
3790,Wenns,2064
3798,Westendorf,2064
3811,Wiesing,2064
3814,Wildermieming,2064
3816,Wildschönau,2064
3821,Wilten,2064
3857,Wörgl,2064
3867,Zams,2064
3871,Zell,2064
3875,Zell am Ziller,2064
3879,Zellberg,2064
3888,Zirl,2064
3896,Zöblen,2064
1605,Abwinden,2058
1609,Adlwang,2058
1612,Afiesl,2058
1615,Ahorn,2058
1617,Aichkirchen,2058
1619,Aigen im Mühlkreis,2058
1621,Aistersheim,2058
1622,Alberndorf in der Riedmark,2058
1626,Alkoven,2058
1630,Allerheiligen im Mühlkreis,2058
1632,Allhaming,2058
1637,Altenberg bei Linz,2058
1640,Altenfelden,2058
1645,Altheim,2058
1648,Altlichtenberg,2058
1651,Altmünster,2058
1654,Ampflwang,2058
1660,Andorf,2058
1670,Ansfelden,2058
1680,Arnreit,2058
1685,Aschach an der Donau,2058
1686,Aschach an der Steyr,2058
1693,Asten,2058
1695,Attersee,2058
1696,Attnang,2058
1697,Attnang-Puchheim,2058
1698,Atzbach,2058
1700,Atzesberg,2058
1704,Au an der Traun,2058
1705,Audorf,2058
1710,Aurach am Hongar,2058
1711,Aurolzmünster,2058
1715,Bachmanning,2058
1724,Bad Goisern,2058
1725,Bad Hall,2058
1728,Bad Ischl,2058
1729,Bad Kreuzen,2058
1730,Bad Leonfelden,2058
1735,Bad Schallerbach,2058
1741,Bad Zell,2058
1754,Berg,2058
1756,Bergern,2058
1757,Bergham,2058
1760,Bernardin,2058
1792,Brandln,2058
1794,Braunau am Inn,2058
1793,Braunau Neustadt,2058
1819,Buchkirchen,2058
1822,Burgfried,2058
1835,Desselbrunn,2058
1845,Dickerldorf,2058
1849,Diesseits,2058
1850,Dietach,2058
1851,Dietachdorf,2058
1860,Doppl,2058
1873,Dörfl,2058
1876,Dürnau,2058
1885,Ebensee,2058
1891,Eberschwang,2058
1893,Eberstalzell,2058
1905,Edt bei Lambach,2058
1906,Eferding,2058
1921,Eidenberg,2058
1939,Engerwitzdorf,2058
1940,Enns,2058
1974,Feldkirchen an der Donau,2058
1992,Fisching,2058
2006,Fornach,2058
2008,Frankenburg,2058
2010,Frankenmarkt,2058
2019,Freindorf,2058
2020,Freistadt,2058
2042,Gaflenz,2058
2048,Gallneukirchen,2058
2049,Gallspach,2058
2054,Gampern,2058
2059,Garsten,2058
2062,Gaspoltshofen,2058
2066,Gaumberg,2058
2068,Geboltskirchen,2058
2092,Gmunden,2058
2102,Goldwörth,2058
2105,Gosau,2058
2117,Gramastetten,2058
2125,Grein,2058
2134,Grieskirchen,2058
2143,Grossraming,2058
2167,Grünau im Almtal,2058
2169,Grünburg,2058
2171,Gschwandt,2058
2175,Gunskirchen,2058
2179,Gutau,2058
2199,Haag,2058
2201,Haag am Hausruck,2058
2208,Hagenberg im Mühlkreis,2058
2210,Haibach im Mühlkreis,2058
2211,Haid,2058
2212,Haiden,2058
2214,Haidl,2058
2227,Handenberg,2058
2234,Hart,2058
2239,Hartheim,2058
2240,Hartkirchen,2058
2243,Haselbach,2058
2244,Haslach an der Mühl,2058
2267,Hellmonsödt,2058
2276,Herzogsdorf,2058
2297,Hochburg-Ach,2058
2300,Hochpoint,2058
2303,Hof,2058
2309,Hofkirchen im Traunkreis,2058
2327,Holzhausen,2058
2343,Hörsching,2058
2358,Innerschwand,2058
2363,Inzersdorf im Kremstal,2058
2392,Kaltenbach,2058
2410,Katsdorf,2058
2415,Kematen an der Krems,2058
2432,Kirchberg ob der Donau,2058
2434,Kirchdorf an der Krems,2058
2438,Kirchschlag bei Linz,2058
2445,Klaffer am Hochficht,2058
2511,Königswiesen,2058
2474,Kopfing im Innkreis,2058
2485,Kremsdorf,2058
2486,Kremsmünster,2058
2492,Kronstorf,2058
2518,Laab,2058
2520,Laahen,2058
2521,Laakirchen,2058
2528,Lambach,2058
2542,Langenstein,2058
2545,Langholzfeld,2058
2554,Laussa,2058
2571,Lembach im Mühlkreis,2058
2577,Lenzing,2058
2582,Leonding,2058
2583,Leonstein,2058
2591,Lichtenegg,2058
2603,Linz,2058
2604,Linz Stadt,2058
2616,Losenstein,2058
2619,Luftenberg an der Donau,2058
2632,Manning,2058
2637,Marchtrenk,2058
2645,Maria Neustift,2058
2648,Maria Schmolln,2058
2670,Mattighofen,2058
2676,Mauerkirchen,2058
2684,Meggenhofen,2058
2685,Mehrnbach,2058
2695,Michaelnbach,2058
2697,Micheldorf in Oberösterreich,2058
2713,Mitterkirchen im Machland,2058
2720,Mittertreffling,2058
2723,Molln,2058
2724,Mondsee,2058
2727,Moosdorf,2058
2754,Mühldorf,2058
2733,Munderfing,2058
2763,Münzbach,2058
2764,Münzkirchen,2058
2768,Naarn im Machlande,2058
2772,Natternbach,2058
2775,Nebelberg,2058
2785,Neubau,2058
2791,Neue Heimat,2058
2796,Neuhofen an der Krems,2058
2798,Neukirchen,2058
2800,Neukirchen am Walde,2058
2801,Neukirchen an der Vöckla,2058
2802,Neukirchen bei Lambach,2058
2806,Neumarkt im Hausruckkreis,2058
2807,Neumarkt im Mühlkreis,2058
2818,Neuzeug,2058
2827,Niederneukirchen,2058
2830,Niederstraß,2058
2831,Niederthalheim,2058
2840,Nöstlbach,2058
2852,Oberhaid,2058
2853,Oberhart,2058
2855,Oberhofen am Irrsee,2058
2862,Obernberg am Inn,2058
2865,Oberndorf bei Schwanenstadt,2058
2868,Oberneukirchen,2058
2883,Oberwang,2058
2890,Oedt,2058
2892,Oepping,2058
2895,Offenhausen,2058
2897,Ohlsdorf,2058
2902,Ort im Innkreis,2058
2907,Ostermiething,2058
2911,Ottenschlag im Mühlkreis,2058
2912,Ottensheim,2058
2915,Ottnang am Hausruck,2058
2916,Pabneukirchen,2058
2920,Palting,2058
2926,Pasching,2058
2930,Pattigham,2058
2934,Pennewang,2058
2938,Perg,2058
2946,Perwang am Grabensee,2058
2948,Pettenbach,2058
2952,Peuerbach,2058
2954,Pfaffing,2058
2956,Pfarrkirchen bei Bad Hall,2058
2964,Pichl bei Wels,2058
2966,Pierbach,2058
2973,Pinsdorf,2058
2981,Pitzenberg,2058
2984,Plesching,2058
2990,Politischer Bezirk Braunau am Inn,2058
2996,Politischer Bezirk Eferding,2058
2999,Politischer Bezirk Freistadt,2058
3000,Politischer Bezirk Gmunden,2058
3003,Politischer Bezirk Grieskirchen,2058
3014,Politischer Bezirk Kirchdorf an der Krems,2058
3026,Politischer Bezirk Linz-Land,2058
3037,Politischer Bezirk Perg,2058
3039,Politischer Bezirk Ried im Innkreis,2058
3040,Politischer Bezirk Rohrbach,2058
3047,Politischer Bezirk Schärding,2058
3049,Politischer Bezirk Steyr-Land,2058
3053,Politischer Bezirk Urfahr-Umgebung,2058
3056,Politischer Bezirk Vöcklabruck,2058
3110,Pötting,2058
3073,Pram,2058
3074,Prambachkirchen,2058
3075,Pramet,2058
3077,Pregarten,2058
3091,Puchenau,2058
3093,Puchheim,2058
3094,Puchlkirchen am Trattberg,2058
3095,Pucking,2058
3112,Pühret,2058
3113,Raab,2058
3126,Raffelstetten,2058
3131,Rainbach im Mühlkreis,2058
3142,Ranshofen,2058
3158,Redleiten,2058
3159,Redlham,2058
3160,Regau,2058
3163,Reichenau im Mühlkreis,2058
3166,Reichenthal,2058
3167,Reichraming,2058
3174,Reiterndorf,2058
3185,Ried im Innkreis,2058
3187,Ried im Traunkreis,2058
3189,Ried in der Riedmark,2058
3200,Rohr im Kremstal,2058
3205,Rohrbach-Berg,2058
3208,Roitham,2058
3217,Rufling,2058
3228,Rüstorf,2058
3222,Rutzenham,2058
3236,Sammersdorf,2058
3237,Sankt Aegidi,2058
3248,Sankt Dionysen,2058
3249,Sankt Florian,2058
3252,Sankt Georgen am Fillmannsbach,2058
3255,Sankt Georgen an der Gusen,2058
3258,Sankt Georgen bei Obernberg am Inn,2058
3259,Sankt Georgen im Attergau,2058
3263,Sankt Gotthard im Mühlkreis,2058
3283,Sankt Lorenz,2058
3299,Sankt Marien,2058
3302,Sankt Martin,2058
3307,Sankt Martin im Mühlkreis,2058
3315,Sankt Oswald bei Freistadt,2058
3322,Sankt Peter am Hart,2058
3340,Sankt Ulrich bei Steyr,2058
3347,Sankt Wolfgang im Salzkammergut,2058
3348,Sarleinsbach,2058
3350,Sattledt,2058
3354,Schafwiesen,2058
3355,Schalchen,2058
3356,Schalchham,2058
3358,Schardenberg,2058
3413,Schärding,2058
3414,Schärding Vorstadt,2058
3361,Scharnstein,2058
3368,Schenkenfelden,2058
3370,Schildorn,2058
3373,Schlatt,2058
3377,Schlierbach,2058
3380,Schlüsslberg,2058
3419,Schöndorf,2058
3420,Schönering,2058
3423,Schörfling,2058
3394,Schwanenstadt,2058
3407,Schweinbach,2058
3410,Schwertberg,2058
3434,Seewalchen,2058
3454,Sierning,2058
3469,Sonnberg im Mühlkreis,2058
3477,Spital am Pyhrn,2058
3489,Stadl-Hausruck,2058
3490,Stadl-Paura,2058
3491,Stadl-Traun,2058
3515,Steinbach am Attersee,2058
3518,Steinerkirchen an der Traun,2058
3520,Steinfeld,2058
3521,Steinhaus,2058
3527,Steyr,2058
3528,Steyr Stadt,2058
3529,Steyregg,2058
3543,Strassham,2058
3569,Taiskirchen im Innkreis,2058
3574,Taufkirchen an der Trattnach,2058
3583,Ternberg,2058
3588,Thalheim bei Wels,2058
3599,Tiefgraben,2058
3603,Timelkam,2058
3607,Tragwein,2058
3613,Traun,2058
3614,Traunkirchen,2058
3640,Ufer,2058
3641,Ulrichsberg,2058
3644,Ungenach,2058
3650,Untereisenfeld,2058
3653,Unterjosefstal,2058
3668,Uttendorf,2058
3670,Utzenaich,2058
3677,Viechtwang,2058
3703,Vöcklabruck,2058
3704,Vöcklamarkt,2058
3699,Vorchdorf,2058
3714,Wagrain,2058
3715,Wagram,2058
3722,Waizenkirchen,2058
3730,Walding,2058
3731,Waldkirchen am Wesen,2058
3733,Waldneukirchen,2058
3735,Waldzell,2058
3736,Wallern an der Trattnach,2058
3746,Wartberg an der Krems,2058
3747,Wartberg ob der Aist,2058
3755,Weibern,2058
3763,Weilbach,2058
